Wavelength	Transit Depth
(meters)	(percent)
1.702070e-06	1.407491e+00
1.703770e-06	1.433936e+00
1.705471e-06	1.403937e+00
1.707174e-06	1.405160e+00
1.708879e-06	1.401892e+00
1.710585e-06	1.393704e+00
1.712293e-06	1.412621e+00
1.714003e-06	1.445364e+00
1.715714e-06	1.444126e+00
1.717428e-06	1.444147e+00
1.719142e-06	1.429859e+00
1.720859e-06	1.453793e+00
1.722577e-06	1.442551e+00
1.724298e-06	1.400381e+00
1.726019e-06	1.405854e+00
1.727743e-06	1.427018e+00
1.729468e-06	1.446847e+00
1.731195e-06	1.415383e+00
1.732924e-06	1.409165e+00
1.734654e-06	1.436413e+00
1.736386e-06	1.421416e+00
1.738120e-06	1.432490e+00
1.739856e-06	1.442902e+00
1.741593e-06	1.425146e+00
1.743332e-06	1.439997e+00
1.745073e-06	1.458346e+00
1.746815e-06	1.537792e+00
1.748559e-06	1.416880e+00
1.750305e-06	1.494507e+00
1.752053e-06	1.486377e+00
1.753803e-06	1.464359e+00
1.755554e-06	1.511453e+00
1.757307e-06	1.483012e+00
1.759062e-06	1.401354e+00
1.760818e-06	1.434636e+00
1.762576e-06	1.408717e+00
1.764336e-06	1.423430e+00
1.766098e-06	1.446375e+00
1.767862e-06	1.565372e+00
1.769627e-06	1.427236e+00
1.771394e-06	1.429192e+00
1.773163e-06	1.461914e+00
1.774933e-06	1.439740e+00
1.776706e-06	1.447808e+00
1.778480e-06	1.465461e+00
1.780256e-06	1.465172e+00
1.782033e-06	1.481014e+00
1.783813e-06	1.452737e+00
1.785594e-06	1.415151e+00
1.787377e-06	1.436508e+00
1.789162e-06	1.452066e+00
1.790948e-06	1.472105e+00
1.792737e-06	1.453345e+00
1.794527e-06	1.444410e+00
1.796319e-06	1.582963e+00
1.798112e-06	1.460459e+00
1.799908e-06	1.423358e+00
1.801705e-06	1.474086e+00
1.803504e-06	1.482236e+00
1.805305e-06	1.446271e+00
1.807108e-06	1.491862e+00
1.808912e-06	1.492608e+00
1.810718e-06	1.522100e+00
1.812526e-06	1.520334e+00
1.814336e-06	1.469747e+00
1.816148e-06	1.420455e+00
1.817961e-06	1.476858e+00
1.819777e-06	1.451867e+00
1.821594e-06	1.471284e+00
1.823413e-06	1.511529e+00
1.825234e-06	1.453766e+00
1.827056e-06	1.441579e+00
1.828880e-06	1.546890e+00
1.830707e-06	1.434559e+00
1.832535e-06	1.520442e+00
1.834365e-06	1.425096e+00
1.836196e-06	1.520264e+00
1.838030e-06	1.446053e+00
1.839865e-06	1.541458e+00
1.841702e-06	1.431311e+00
1.843541e-06	1.505479e+00
1.845382e-06	1.441367e+00
1.847225e-06	1.523828e+00
1.849069e-06	1.417323e+00
1.850916e-06	1.444621e+00
1.852764e-06	1.416076e+00
1.854614e-06	1.430802e+00
1.856466e-06	1.463125e+00
1.858320e-06	1.447483e+00
1.860175e-06	1.461575e+00
1.862033e-06	1.454725e+00
1.863892e-06	1.435977e+00
1.865753e-06	1.432178e+00
1.867616e-06	1.480557e+00
1.869481e-06	1.427611e+00
1.871348e-06	1.465091e+00
1.873216e-06	1.450580e+00
1.875087e-06	1.429674e+00
1.876959e-06	1.437515e+00
1.878833e-06	1.458542e+00
1.880710e-06	1.423903e+00
1.882587e-06	1.443471e+00
1.884467e-06	1.437621e+00
1.886349e-06	1.410513e+00
1.888233e-06	1.489562e+00
1.890118e-06	1.487156e+00
1.892005e-06	1.421513e+00
1.893895e-06	1.549667e+00
1.895786e-06	1.419816e+00
1.897679e-06	1.450144e+00
1.899574e-06	1.452480e+00
1.901471e-06	1.523503e+00
1.903369e-06	1.487544e+00
1.905270e-06	1.446305e+00
1.907172e-06	1.494727e+00
1.909077e-06	1.434111e+00
1.910983e-06	1.447464e+00
1.912891e-06	1.478218e+00
1.914801e-06	1.428272e+00
1.916713e-06	1.452105e+00
1.918627e-06	1.436084e+00
1.920543e-06	1.423496e+00
1.922461e-06	1.473587e+00
1.924380e-06	1.431569e+00
1.926302e-06	1.471161e+00
1.928225e-06	1.457409e+00
1.930151e-06	1.426345e+00
1.932078e-06	1.413225e+00
1.934007e-06	1.442610e+00
1.935939e-06	1.433059e+00
1.937872e-06	1.468878e+00
1.939807e-06	1.508158e+00
1.941744e-06	1.432219e+00
1.943683e-06	1.453148e+00
1.945623e-06	1.455270e+00
1.947566e-06	1.465599e+00
1.949511e-06	1.455192e+00
1.951458e-06	1.441681e+00
1.953406e-06	1.538355e+00
1.955357e-06	1.466041e+00
1.957309e-06	1.461309e+00
1.959264e-06	1.423851e+00
1.961220e-06	1.449215e+00
1.963178e-06	1.442736e+00
1.965139e-06	1.489307e+00
1.967101e-06	1.452279e+00
1.969065e-06	1.438151e+00
1.971031e-06	1.450137e+00
1.973000e-06	1.478863e+00
1.974970e-06	1.455362e+00
1.976942e-06	1.467720e+00
1.978916e-06	1.416345e+00
1.980892e-06	1.443426e+00
1.982870e-06	1.476116e+00
1.984850e-06	1.480419e+00
1.986832e-06	1.482654e+00
1.988816e-06	1.422288e+00
1.990802e-06	1.516304e+00
1.992789e-06	1.480135e+00
1.994779e-06	1.438328e+00
1.996771e-06	1.474326e+00
1.998765e-06	1.425706e+00
2.000761e-06	1.429409e+00
2.002759e-06	1.458524e+00
2.004759e-06	1.452730e+00
2.006760e-06	1.431548e+00
2.008764e-06	1.562272e+00
2.010770e-06	1.470518e+00
2.012778e-06	1.441396e+00
2.014788e-06	1.464316e+00
2.016799e-06	1.494083e+00
2.018813e-06	1.535547e+00
2.020829e-06	1.450205e+00
2.022847e-06	1.452423e+00
2.024867e-06	1.481125e+00
2.026889e-06	1.453081e+00
2.028913e-06	1.474292e+00
2.030939e-06	1.464994e+00
2.032967e-06	1.465470e+00
2.034997e-06	1.470289e+00
2.037029e-06	1.444555e+00
2.039063e-06	1.462029e+00
2.041099e-06	1.447014e+00
2.043137e-06	1.451075e+00
2.045177e-06	1.415389e+00
2.047219e-06	1.454797e+00
2.049264e-06	1.426802e+00
2.051310e-06	1.429821e+00
2.053358e-06	1.492460e+00
2.055408e-06	1.412914e+00
2.057461e-06	1.429229e+00
2.059515e-06	1.434174e+00
2.061572e-06	1.481626e+00
2.063630e-06	1.441013e+00
2.065691e-06	1.436987e+00
2.067754e-06	1.485530e+00
2.069818e-06	1.416069e+00
2.071885e-06	1.429458e+00
2.073954e-06	1.438537e+00
2.076025e-06	1.437847e+00
2.078098e-06	1.426960e+00
2.080173e-06	1.439751e+00
2.082250e-06	1.420680e+00
2.084329e-06	1.460926e+00
2.086411e-06	1.479666e+00
2.088494e-06	1.455971e+00
2.090579e-06	1.445828e+00
2.092667e-06	1.417979e+00
2.094756e-06	1.457399e+00
2.096848e-06	1.445701e+00
2.098942e-06	1.426879e+00
2.101038e-06	1.444504e+00
2.103136e-06	1.427723e+00
2.105236e-06	1.415842e+00
2.107338e-06	1.452415e+00
2.109442e-06	1.412919e+00
2.111549e-06	1.458696e+00
2.113657e-06	1.439331e+00
2.115768e-06	1.417739e+00
2.117880e-06	1.414326e+00
2.119995e-06	1.456471e+00
2.122112e-06	1.425401e+00
2.124231e-06	1.415044e+00
2.126352e-06	1.423351e+00
2.128475e-06	1.467504e+00
2.130601e-06	1.456509e+00
2.132728e-06	1.421773e+00
2.134858e-06	1.432979e+00
2.136990e-06	1.452430e+00
2.139123e-06	1.412785e+00
2.141259e-06	1.443450e+00
2.143398e-06	1.474272e+00
2.145538e-06	1.408514e+00
2.147680e-06	1.406963e+00
2.149825e-06	1.457632e+00
2.151971e-06	1.414640e+00
2.154120e-06	1.422808e+00
2.156271e-06	1.407365e+00
2.158424e-06	1.409496e+00
2.160580e-06	1.438701e+00
2.162737e-06	1.411248e+00
2.164897e-06	1.429475e+00
2.167058e-06	1.410397e+00
2.169222e-06	1.415745e+00
2.171388e-06	1.449914e+00
2.173556e-06	1.410576e+00
2.175727e-06	1.443629e+00
2.177899e-06	1.407853e+00
2.180074e-06	1.427307e+00
2.182251e-06	1.461573e+00
2.184430e-06	1.444221e+00
2.186611e-06	1.454035e+00
2.188795e-06	1.404258e+00
2.190980e-06	1.433550e+00
2.193168e-06	1.405056e+00
2.195358e-06	1.419878e+00
2.197550e-06	1.416960e+00
2.199744e-06	1.410280e+00
2.201941e-06	1.413837e+00
2.204140e-06	1.421711e+00
2.206341e-06	1.415917e+00
2.208544e-06	1.466821e+00
2.210749e-06	1.452735e+00
2.212957e-06	1.407697e+00
2.215166e-06	1.421567e+00
2.217378e-06	1.419287e+00
2.219592e-06	1.498357e+00
2.221809e-06	1.431255e+00
2.224027e-06	1.407955e+00
2.226248e-06	1.411355e+00
2.228471e-06	1.410765e+00
2.230696e-06	1.412462e+00
2.232924e-06	1.490963e+00
2.235153e-06	1.422433e+00
2.237385e-06	1.413990e+00
2.239619e-06	1.401548e+00
2.241856e-06	1.471582e+00
2.244094e-06	1.406616e+00
2.246335e-06	1.410613e+00
2.248578e-06	1.409594e+00
2.250823e-06	1.430098e+00
2.253071e-06	1.409503e+00
2.255321e-06	1.408851e+00
2.257573e-06	1.408811e+00
2.259827e-06	1.413588e+00
2.262084e-06	1.403243e+00
2.264342e-06	1.430215e+00
2.266603e-06	1.421308e+00
2.268867e-06	1.410026e+00
2.271132e-06	1.412337e+00
2.273400e-06	1.422167e+00
2.275670e-06	1.422330e+00
2.277942e-06	1.414965e+00
2.280217e-06	1.446443e+00
2.282494e-06	1.452775e+00
2.284773e-06	1.410132e+00
2.287054e-06	1.413637e+00
2.289338e-06	1.407201e+00
2.291624e-06	1.439299e+00
2.293912e-06	1.510708e+00
2.296203e-06	1.418374e+00
2.298496e-06	1.435448e+00
2.300791e-06	1.426450e+00
2.303088e-06	1.454595e+00
2.305388e-06	1.421127e+00
2.307690e-06	1.431706e+00
2.309994e-06	1.446182e+00
2.312301e-06	1.428056e+00
2.314610e-06	1.416854e+00
2.316921e-06	1.416638e+00
2.319235e-06	1.420989e+00
2.321551e-06	1.434780e+00
2.323869e-06	1.417919e+00
2.326189e-06	1.428568e+00
2.328512e-06	1.442119e+00
2.330837e-06	1.416655e+00
2.333165e-06	1.445535e+00
2.335494e-06	1.424773e+00
2.337826e-06	1.434165e+00
2.340161e-06	1.413797e+00
2.342497e-06	1.441071e+00
2.344837e-06	1.497567e+00
2.347178e-06	1.411194e+00
2.349522e-06	1.444938e+00
2.351868e-06	1.414995e+00
2.354216e-06	1.418971e+00
2.356567e-06	1.420287e+00
2.358920e-06	1.440665e+00
2.361276e-06	1.421493e+00
2.363633e-06	1.505851e+00
2.365994e-06	1.413887e+00
2.368356e-06	1.411004e+00
2.370721e-06	1.430261e+00
2.373088e-06	1.483229e+00
2.375458e-06	1.434864e+00
2.377830e-06	1.408303e+00
2.380204e-06	1.424902e+00
2.382581e-06	1.439546e+00
2.384960e-06	1.451177e+00
2.387342e-06	1.439727e+00
2.389725e-06	1.432516e+00
2.392112e-06	1.457634e+00
2.394500e-06	1.433205e+00
2.396891e-06	1.416914e+00
2.399285e-06	1.411357e+00
2.401680e-06	1.475546e+00
2.404079e-06	1.444594e+00
2.406479e-06	1.431362e+00
2.408882e-06	1.429646e+00
2.411287e-06	1.423445e+00
2.413695e-06	1.483261e+00
2.416105e-06	1.526315e+00
2.418518e-06	1.432276e+00
2.420933e-06	1.424648e+00
2.423350e-06	1.532702e+00
2.425770e-06	1.475589e+00
2.428192e-06	1.461224e+00
2.430617e-06	1.444290e+00
2.433044e-06	1.428582e+00
2.435473e-06	1.431867e+00
2.437905e-06	1.499871e+00
2.440340e-06	1.435823e+00
2.442776e-06	1.428157e+00
2.445216e-06	1.448221e+00
2.447657e-06	1.449700e+00
2.450101e-06	1.465042e+00
2.452548e-06	1.451363e+00
2.454997e-06	1.433106e+00
2.457448e-06	1.423053e+00
2.459902e-06	1.474753e+00
2.462358e-06	1.455546e+00
2.464817e-06	1.429575e+00
2.467278e-06	1.421703e+00
2.469742e-06	1.473852e+00
2.472208e-06	1.439858e+00
2.474677e-06	1.444445e+00
2.477148e-06	1.454994e+00
2.479621e-06	1.483189e+00
2.482097e-06	1.463407e+00
2.484576e-06	1.492102e+00
2.487057e-06	1.535164e+00
2.489540e-06	1.589999e+00
2.492026e-06	1.471340e+00
2.494514e-06	1.460571e+00
2.497005e-06	1.462555e+00
2.499499e-06	1.456242e+00
2.501995e-06	1.419840e+00
2.504493e-06	1.447498e+00
2.506994e-06	1.467274e+00
2.509497e-06	1.436170e+00
2.512003e-06	1.589634e+00
2.514511e-06	1.475380e+00
2.517022e-06	1.452014e+00
2.519535e-06	1.513378e+00
2.522051e-06	1.450174e+00
2.524570e-06	1.494971e+00
2.527090e-06	1.446508e+00
2.529614e-06	1.455942e+00
2.532140e-06	1.459110e+00
2.534668e-06	1.550559e+00
2.537199e-06	1.468084e+00
2.539733e-06	1.539048e+00
2.542269e-06	1.463453e+00
2.544807e-06	1.441663e+00
2.547348e-06	1.456978e+00
2.549892e-06	1.441032e+00
2.552438e-06	1.469078e+00
2.554987e-06	1.473339e+00
2.557538e-06	1.450099e+00
2.560092e-06	1.590002e+00
2.562648e-06	1.514344e+00
2.565207e-06	1.448745e+00
2.567769e-06	1.563839e+00
2.570333e-06	1.440478e+00
2.572899e-06	1.441070e+00
2.575468e-06	1.477889e+00
2.578040e-06	1.539371e+00
2.580614e-06	1.447217e+00
2.583191e-06	1.498389e+00
2.585770e-06	1.474948e+00
2.588352e-06	1.486251e+00
2.590937e-06	1.430482e+00
2.593524e-06	1.480986e+00
2.596114e-06	1.521537e+00
2.598706e-06	1.455425e+00
2.601301e-06	1.503803e+00
2.603899e-06	1.474595e+00
2.606499e-06	1.528556e+00
2.609101e-06	1.518139e+00
2.611707e-06	1.462580e+00
2.614315e-06	1.440970e+00
2.616925e-06	1.490262e+00
2.619538e-06	1.450677e+00
2.622154e-06	1.467182e+00
2.624772e-06	1.460282e+00
2.627393e-06	1.466838e+00
2.630017e-06	1.437440e+00
2.632643e-06	1.519944e+00
2.635272e-06	1.453598e+00
2.637903e-06	1.460431e+00
2.640537e-06	1.560536e+00
2.643174e-06	1.550002e+00
2.645813e-06	1.535680e+00
2.648455e-06	1.509797e+00
2.651100e-06	1.510525e+00
2.653747e-06	1.441738e+00
2.656397e-06	1.459058e+00
2.659049e-06	1.481474e+00
2.661704e-06	1.473923e+00
2.664362e-06	1.453438e+00
2.667023e-06	1.483033e+00
2.669686e-06	1.531592e+00
2.672351e-06	1.467759e+00
2.675020e-06	1.464153e+00
2.677691e-06	1.466277e+00
2.680365e-06	1.492784e+00
2.683041e-06	1.529941e+00
2.685720e-06	1.582505e+00
2.688402e-06	1.443483e+00
2.691087e-06	1.578330e+00
2.693774e-06	1.562414e+00
2.696464e-06	1.489002e+00
2.699156e-06	1.471889e+00
2.701851e-06	1.523970e+00
2.704549e-06	1.544147e+00
2.707250e-06	1.496816e+00
2.709953e-06	1.508626e+00
2.712659e-06	1.458999e+00
2.715368e-06	1.545152e+00
2.718079e-06	1.472394e+00
2.720793e-06	1.485038e+00
2.723510e-06	1.488497e+00
2.726230e-06	1.486561e+00
2.728952e-06	1.566864e+00
2.731677e-06	1.538265e+00
2.734405e-06	1.478167e+00
2.737135e-06	1.460968e+00
2.739868e-06	1.490404e+00
2.742604e-06	1.457927e+00
2.745343e-06	1.491768e+00
2.748084e-06	1.541019e+00
2.750828e-06	1.477255e+00
2.753575e-06	1.448954e+00
2.756324e-06	1.459176e+00
2.759077e-06	1.436164e+00
2.761832e-06	1.443706e+00
2.764589e-06	1.482995e+00
2.767350e-06	1.455838e+00
2.770113e-06	1.544615e+00
2.772879e-06	1.497563e+00
2.775648e-06	1.470123e+00
2.778420e-06	1.507163e+00
2.781194e-06	1.515745e+00
2.783971e-06	1.490158e+00
2.786751e-06	1.487990e+00
2.789534e-06	1.558742e+00
2.792319e-06	1.533969e+00
2.795107e-06	1.468218e+00
2.797898e-06	1.536234e+00
2.800692e-06	1.572908e+00
2.803489e-06	1.523793e+00
2.806288e-06	1.471375e+00
2.809090e-06	1.531817e+00
2.811895e-06	1.477536e+00
2.814703e-06	1.585846e+00
2.817514e-06	1.534452e+00
2.820327e-06	1.473180e+00
2.823143e-06	1.563653e+00
2.825962e-06	1.519144e+00
2.828784e-06	1.504694e+00
2.831609e-06	1.496747e+00
2.834436e-06	1.480939e+00
2.837267e-06	1.580697e+00
2.840100e-06	1.498763e+00
2.842936e-06	1.489269e+00
2.845774e-06	1.467037e+00
2.848616e-06	1.553259e+00
2.851461e-06	1.532857e+00
2.854308e-06	1.465299e+00
2.857158e-06	1.501245e+00
2.860011e-06	1.445081e+00
2.862867e-06	1.480559e+00
2.865725e-06	1.585034e+00
2.868587e-06	1.530514e+00
2.871451e-06	1.472093e+00
2.874319e-06	1.444857e+00
2.877189e-06	1.528863e+00
2.880062e-06	1.456031e+00
2.882938e-06	1.525445e+00
2.885816e-06	1.483649e+00
2.888698e-06	1.518953e+00
2.891582e-06	1.501705e+00
2.894470e-06	1.495766e+00
2.897360e-06	1.475937e+00
2.900253e-06	1.508482e+00
2.903149e-06	1.447095e+00
2.906048e-06	1.483943e+00
2.908950e-06	1.547665e+00
2.911854e-06	1.522100e+00
2.914762e-06	1.491935e+00
2.917673e-06	1.478247e+00
2.920586e-06	1.561079e+00
2.923502e-06	1.462610e+00
2.926421e-06	1.517122e+00
2.929344e-06	1.448693e+00
2.932269e-06	1.461865e+00
2.935197e-06	1.464000e+00
2.938128e-06	1.520981e+00
2.941061e-06	1.453508e+00
2.943998e-06	1.456770e+00
2.946938e-06	1.462132e+00
2.949880e-06	1.450519e+00
2.952826e-06	1.440275e+00
2.955775e-06	1.498362e+00
2.958726e-06	1.486477e+00
2.961680e-06	1.471394e+00
2.964638e-06	1.464041e+00
2.967598e-06	1.445326e+00
2.970561e-06	1.519067e+00
2.973527e-06	1.491738e+00
2.976497e-06	1.463792e+00
2.979469e-06	1.506672e+00
2.982444e-06	1.536978e+00
2.985422e-06	1.477771e+00
2.988403e-06	1.452291e+00
2.991387e-06	1.513991e+00
2.994374e-06	1.476505e+00
2.997364e-06	1.447081e+00
3.000357e-06	1.475422e+00
3.003353e-06	1.527439e+00
3.006352e-06	1.471942e+00
3.009354e-06	1.449557e+00
3.012359e-06	1.458140e+00
3.015367e-06	1.428450e+00
3.018378e-06	1.492140e+00
3.021392e-06	1.456828e+00
3.024409e-06	1.496058e+00
3.027429e-06	1.435424e+00
3.030452e-06	1.462263e+00
3.033478e-06	1.504830e+00
3.036507e-06	1.462587e+00
3.039539e-06	1.484511e+00
3.042574e-06	1.515109e+00
3.045612e-06	1.427261e+00
3.048653e-06	1.475713e+00
3.051697e-06	1.469812e+00
3.054745e-06	1.476156e+00
3.057795e-06	1.446241e+00
3.060848e-06	1.487550e+00
3.063905e-06	1.542617e+00
3.066964e-06	1.489044e+00
3.070026e-06	1.450845e+00
3.073092e-06	1.525123e+00
3.076161e-06	1.444213e+00
3.079232e-06	1.467468e+00
3.082307e-06	1.468435e+00
3.085385e-06	1.491312e+00
3.088466e-06	1.454724e+00
3.091550e-06	1.489673e+00
3.094637e-06	1.476199e+00
3.097727e-06	1.464920e+00
3.100820e-06	1.494161e+00
3.103916e-06	1.459209e+00
3.107016e-06	1.524788e+00
3.110118e-06	1.504286e+00
3.113224e-06	1.468549e+00
3.116332e-06	1.454815e+00
3.119444e-06	1.454352e+00
3.122559e-06	1.508431e+00
3.125677e-06	1.459850e+00
3.128798e-06	1.471426e+00
3.131922e-06	1.442497e+00
3.135050e-06	1.486985e+00
3.138180e-06	1.505465e+00
3.141314e-06	1.498482e+00
3.144450e-06	1.457469e+00
3.147590e-06	1.434134e+00
3.150733e-06	1.512058e+00
3.153879e-06	1.478803e+00
3.157029e-06	1.457410e+00
3.160181e-06	1.486300e+00
3.163337e-06	1.524828e+00
3.166495e-06	1.435599e+00
3.169657e-06	1.438057e+00
3.172822e-06	1.460369e+00
3.175990e-06	1.494480e+00
3.179162e-06	1.496221e+00
3.182336e-06	1.429808e+00
3.185514e-06	1.461786e+00
3.188695e-06	1.501792e+00
3.191879e-06	1.457597e+00
3.195066e-06	1.448853e+00
3.198256e-06	1.475766e+00
3.201450e-06	1.517638e+00
3.204647e-06	1.515369e+00
3.207847e-06	1.461087e+00
3.211050e-06	1.490392e+00
3.214256e-06	1.456177e+00
3.217466e-06	1.453050e+00
3.220679e-06	1.476842e+00
3.223894e-06	1.524327e+00
3.227114e-06	1.467322e+00
3.230336e-06	1.442013e+00
3.233562e-06	1.480305e+00
3.236790e-06	1.490655e+00
3.240023e-06	1.419357e+00
3.243258e-06	1.518469e+00
3.246496e-06	1.450141e+00
3.249738e-06	1.445462e+00
3.252983e-06	1.463465e+00
3.256231e-06	1.442039e+00
3.259483e-06	1.518454e+00
3.262737e-06	1.419485e+00
3.265995e-06	1.434813e+00
3.269257e-06	1.493127e+00
3.272521e-06	1.412759e+00
3.275789e-06	1.488525e+00
3.279060e-06	1.426933e+00
3.282334e-06	1.482308e+00
3.285612e-06	1.479425e+00
3.288892e-06	1.438257e+00
3.292177e-06	1.462409e+00
3.295464e-06	1.439719e+00
3.298755e-06	1.475904e+00
3.302048e-06	1.412116e+00
3.305346e-06	1.478362e+00
3.308646e-06	1.472364e+00
3.311950e-06	1.570787e+00
3.315257e-06	1.459455e+00
3.318568e-06	1.449091e+00
3.321881e-06	1.433070e+00
3.325198e-06	1.422162e+00
3.328519e-06	1.479278e+00
3.331842e-06	1.486747e+00
3.335169e-06	1.423802e+00
3.338500e-06	1.465673e+00
3.341833e-06	1.480932e+00
3.345170e-06	1.469571e+00
3.348510e-06	1.429217e+00
3.351854e-06	1.423379e+00
3.355201e-06	1.444021e+00
3.358551e-06	1.465030e+00
3.361905e-06	1.451226e+00
3.365262e-06	1.452748e+00
3.368622e-06	1.418172e+00
3.371986e-06	1.419177e+00
3.375353e-06	1.417034e+00
3.378723e-06	1.446103e+00
3.382097e-06	1.449735e+00
3.385474e-06	1.481195e+00
3.388855e-06	1.434013e+00
3.392239e-06	1.485882e+00
3.395626e-06	1.431008e+00
3.399017e-06	1.451596e+00
3.402411e-06	1.434670e+00
3.405808e-06	1.431275e+00
3.409209e-06	1.464779e+00
3.412613e-06	1.492357e+00
3.416021e-06	1.448459e+00
3.419432e-06	1.420449e+00
3.422846e-06	1.440434e+00
3.426264e-06	1.485392e+00
3.429685e-06	1.467471e+00
3.433110e-06	1.465448e+00
3.436538e-06	1.510541e+00
3.439970e-06	1.447895e+00
3.443404e-06	1.495664e+00
3.446843e-06	1.478591e+00
3.450285e-06	1.436208e+00
3.453730e-06	1.448586e+00
3.457179e-06	1.458454e+00
3.460631e-06	1.415620e+00
3.464086e-06	1.453651e+00
3.467545e-06	1.478851e+00
3.471008e-06	1.527317e+00
3.474474e-06	1.442625e+00
3.477943e-06	1.493078e+00
3.481416e-06	1.483295e+00
3.484892e-06	1.504996e+00
3.488372e-06	1.444299e+00
3.491855e-06	1.457700e+00
3.495342e-06	1.449003e+00
3.498832e-06	1.416851e+00
3.502326e-06	1.422091e+00
3.505823e-06	1.411992e+00
3.509324e-06	1.427095e+00
3.512828e-06	1.433370e+00
3.516336e-06	1.492695e+00
3.519847e-06	1.433874e+00
3.523362e-06	1.464259e+00
3.526880e-06	1.531521e+00
3.530402e-06	1.413199e+00
3.533927e-06	1.423000e+00
3.537456e-06	1.433969e+00
3.540988e-06	1.447839e+00
3.544524e-06	1.464531e+00
3.548063e-06	1.408992e+00
3.551606e-06	1.420277e+00
3.555152e-06	1.465742e+00
3.558702e-06	1.426905e+00
3.562256e-06	1.419016e+00
3.565813e-06	1.443390e+00
3.569373e-06	1.455443e+00
3.572938e-06	1.433078e+00
3.576505e-06	1.440863e+00
3.580077e-06	1.420809e+00
3.583651e-06	1.412461e+00
3.587230e-06	1.417822e+00
3.590812e-06	1.431757e+00
3.594397e-06	1.408786e+00
3.597986e-06	1.503227e+00
3.601579e-06	1.498968e+00
3.605175e-06	1.421596e+00
3.608775e-06	1.452918e+00
3.612379e-06	1.489384e+00
3.615986e-06	1.442439e+00
3.619597e-06	1.417748e+00
3.623211e-06	1.412122e+00
3.626829e-06	1.470686e+00
3.630450e-06	1.442528e+00
3.634076e-06	1.452935e+00
3.637704e-06	1.492617e+00
3.641337e-06	1.417637e+00
3.644973e-06	1.408669e+00
3.648612e-06	1.424588e+00
3.652256e-06	1.481500e+00
3.655903e-06	1.415778e+00
3.659553e-06	1.412108e+00
3.663207e-06	1.436392e+00
3.666865e-06	1.413287e+00
3.670527e-06	1.415444e+00
3.674192e-06	1.482215e+00
3.677861e-06	1.430206e+00
3.681533e-06	1.447919e+00
3.685209e-06	1.405770e+00
3.688889e-06	1.464264e+00
3.692573e-06	1.417459e+00
3.696260e-06	1.493764e+00
3.699951e-06	1.462942e+00
3.703645e-06	1.429489e+00
3.707343e-06	1.463870e+00
3.711045e-06	1.457370e+00
3.714751e-06	1.427243e+00
3.718460e-06	1.445627e+00
3.722173e-06	1.449693e+00
3.725890e-06	1.433307e+00
3.729610e-06	1.431766e+00
3.733335e-06	1.414470e+00
3.737062e-06	1.418182e+00
3.740794e-06	1.418726e+00
3.744529e-06	1.435183e+00
3.748268e-06	1.490131e+00
3.752011e-06	1.415723e+00
3.755758e-06	1.427586e+00
3.759508e-06	1.410450e+00
3.763262e-06	1.428416e+00
3.767020e-06	1.414269e+00
3.770781e-06	1.555049e+00
3.774546e-06	1.461960e+00
3.778315e-06	1.453166e+00
3.782088e-06	1.468442e+00
3.785865e-06	1.476391e+00
3.789645e-06	1.410771e+00
3.793429e-06	1.490782e+00
3.797217e-06	1.438453e+00
3.801009e-06	1.403415e+00
3.804804e-06	1.419537e+00
3.808603e-06	1.409522e+00
3.812407e-06	1.397429e+00
3.816213e-06	1.424811e+00
3.820024e-06	1.398171e+00
3.823838e-06	1.403461e+00
3.827657e-06	1.402321e+00
3.831479e-06	1.444944e+00
3.835305e-06	1.399390e+00
3.839134e-06	1.425216e+00
3.842968e-06	1.401263e+00
3.846805e-06	1.462759e+00
3.850646e-06	1.474917e+00
3.854491e-06	1.418432e+00
3.858340e-06	1.407403e+00
3.862193e-06	1.448194e+00
3.866049e-06	1.426130e+00
3.869910e-06	1.476605e+00
3.873774e-06	1.488422e+00
3.877642e-06	1.437159e+00
3.881514e-06	1.391474e+00
3.885390e-06	1.424856e+00
3.889270e-06	1.425731e+00
3.893153e-06	1.403933e+00
3.897041e-06	1.431339e+00
3.900932e-06	1.400431e+00
3.904827e-06	1.406625e+00
3.908726e-06	1.407837e+00
3.912629e-06	1.413741e+00
3.916536e-06	1.424070e+00
3.920447e-06	1.451161e+00
3.924362e-06	1.455153e+00
3.928280e-06	1.415081e+00
3.932203e-06	1.481270e+00
3.936129e-06	1.434197e+00
3.940060e-06	1.445862e+00
3.943994e-06	1.420070e+00
3.947932e-06	1.423801e+00
3.951874e-06	1.432291e+00
3.955821e-06	1.400085e+00
3.959771e-06	1.422184e+00
3.963725e-06	1.465440e+00
3.967683e-06	1.427671e+00
3.971644e-06	1.428587e+00
3.975610e-06	1.460622e+00
3.979580e-06	1.434833e+00
3.983554e-06	1.417396e+00
3.987532e-06	1.419238e+00
3.991513e-06	1.448546e+00
3.995499e-06	1.409052e+00
3.999489e-06	1.486958e+00
4.003482e-06	1.475077e+00
4.007480e-06	1.455473e+00
4.011481e-06	1.407187e+00
4.015487e-06	1.421036e+00
4.019497e-06	1.428918e+00
4.023510e-06	1.464892e+00
4.027528e-06	1.427423e+00
4.031550e-06	1.422525e+00
4.035575e-06	1.405626e+00
4.039605e-06	1.402218e+00
4.043639e-06	1.402870e+00
4.047676e-06	1.471559e+00
4.051718e-06	1.483680e+00
4.055764e-06	1.469896e+00
4.059814e-06	1.413667e+00
4.063868e-06	1.456586e+00
